,PI,Expedition,OS region,Reference,URL ref,Method comm,Date/Time,Station,Latitude,Longitude,Depth water [m],Perc [%],Inc dur [h],CaCO3 prod C [mmol/m**3/day],CaCO3 prod C std dev [±],PP C [mmol/m**3/day],PP C std dev [±],coccolith_count,ehux_count
2225,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-21T00:00,26,46.177,-7.229,10.0,55.0,24.0,0.03,0.01,1.62,0.19,29.0,
2226,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-21T00:00,26,46.177,-7.229,18.0,20.0,24.0,0.04,0.02,1.99,0.47,17.0,
2227,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-21T00:00,26,46.177,-7.229,22.0,14.0,24.0,0.04,0.02,1.32,0.13,24.0,
2228,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-21T00:00,26,46.177,-7.229,33.0,5.0,24.0,0.03,0.03,0.73,0.2,9.0,
2229,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-21T00:00,26,46.177,-7.229,50.0,1.0,24.0,0.01,0.0,0.16,0.05,2.0,
2230,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-22T00:00,28,48.001999999999995,-7.192,5.0,55.0,24.0,0.04,0.01,4.27,0.59,135.0,
2231,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-22T00:00,28,48.001999999999995,-7.192,12.0,20.0,24.0,0.05,0.01,4.39,0.12,104.0,
2232,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-22T00:00,28,48.001999999999995,-7.192,15.0,14.0,24.0,0.04,0.01,3.98,0.23,104.0,
2233,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-22T00:00,28,48.001999999999995,-7.192,22.0,5.0,24.0,0.03,0.02,2.89,0.21,85.0,
2234,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-22T00:00,28,48.001999999999995,-7.192,35.0,1.0,24.0,0.01,0.0,0.93,0.11,60.0,
2235,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-24T00:00,32,50.026,-4.359,3.0,55.0,24.0,0.22,0.12,1.96,0.36,680.27,
2236,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-24T00:00,32,50.026,-4.359,8.0,20.0,24.0,0.17,0.08,2.22,0.14,637.0,
2237,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-24T00:00,32,50.026,-4.359,11.0,14.0,24.0,0.2,0.09,2.52,0.23,697.0,
2238,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-24T00:00,32,50.026,-4.359,15.0,5.0,24.0,0.13,,2.25,0.66,457.0,
2239,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-24T00:00,32,50.026,-4.359,25.0,1.0,24.0,0.0,0.0,0.41,0.13,103.0,
2240,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-26T00:00,37,52.995,2.501,2.0,55.0,24.0,0.06,0.0,2.97,0.18,20.0,
2241,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-26T00:00,37,52.995,2.501,5.0,20.0,24.0,0.04,0.0,3.21,0.57,47.0,
2242,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-26T00:00,37,52.995,2.501,10.0,14.0,24.0,0.02,0.0,2.81,0.21,25.69,
2243,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-26T00:00,37,52.995,2.501,15.0,5.0,24.0,0.02,0.0,1.88,0.33,18.1,
2244,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-26T00:00,37,52.995,2.501,20.0,1.0,24.0,0.01,0.0,0.56,,22.68,
2245,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-27T00:00,39,54.305,7.31,2.0,55.0,24.0,0.82,0.25,5.03,0.57,897.95,
2246,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-27T00:00,39,54.305,7.31,6.0,20.0,24.0,0.59,0.32,6.0,0.31,832.65,
2247,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-27T00:00,39,54.305,7.31,10.0,14.0,24.0,0.58,0.19,5.56,0.29,723.8,
2248,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-27T00:00,39,54.305,7.31,15.0,5.0,24.0,0.2,0.07,3.88,0.56,250.34,
2249,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-27T00:00,39,54.305,7.31,22.0,1.0,24.0,0.03,0.0,1.73,,397.28,
2250,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-29T00:00,48,57.763000000000005,4.59,5.0,55.0,24.0,0.07,0.03,1.39,0.46,476.19,
2251,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-29T00:00,48,57.763000000000005,4.59,12.0,20.0,24.0,0.05,0.03,0.82,0.07,476.19,
2252,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-29T00:00,48,57.763000000000005,4.59,26.0,14.0,24.0,0.04,0.02,0.91,0.09,176.87,
2253,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-29T00:00,48,57.763000000000005,4.59,32.0,5.0,24.0,0.03,0.03,0.31,0.04,401.36,
2254,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-06-29T00:00,48,57.763000000000005,4.59,40.0,1.0,24.0,0.01,0.01,0.05,0.01,238.09,
2255,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-07-02T00:00,59,56.493,3.608,12.0,55.0,24.0,0.03,0.02,0.77,0.06,231.0,
2256,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-07-02T00:00,59,56.493,3.608,12.0,20.0,24.0,0.03,0.01,0.54,0.14,231.0,
2257,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-07-02T00:00,59,56.493,3.608,17.0,14.0,24.0,0.05,0.04,0.63,0.04,38.0,
2258,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-07-02T00:00,59,56.493,3.608,26.0,5.0,24.0,0.03,0.01,0.35,0.03,234.0,
2259,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-07-02T00:00,59,56.493,3.608,36.0,1.0,24.0,0.02,,0.27,0.03,242.0,
2260,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-07-03T00:00,61,59.678999999999995,4.127,4.0,55.0,24.0,0.08,0.02,1.4,0.16,531.0,
2261,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-07-03T00:00,61,59.678999999999995,4.127,8.0,20.0,24.0,0.05,0.02,1.81,0.12,665.0,
2262,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-07-03T00:00,61,59.678999999999995,4.127,12.0,14.0,24.0,0.05,0.02,1.45,0.16,82.0,
2263,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-07-03T00:00,61,59.678999999999995,4.127,18.0,5.0,24.0,0.07,0.04,1.85,0.09,298.0,
2264,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-07-03T00:00,61,59.678999999999995,4.127,35.0,1.0,24.0,0.04,0.02,0.08,0.01,155.0,
2265,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-07-05T00:00,65,59.99,-5.984,5.0,55.0,24.0,0.01,0.0,2.71,0.21,84.0,
2266,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-07-05T00:00,65,59.99,-5.984,12.0,20.0,24.0,0.03,0.0,2.8,0.09,74.0,
2267,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-07-05T00:00,65,59.99,-5.984,18.0,14.0,24.0,0.01,0.0,1.92,0.19,113.0,
2268,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-07-05T00:00,65,59.99,-5.984,25.0,5.0,24.0,0.03,0.01,0.73,0.15,76.0,
2269,Poulton,D366,NW European Shelf,"Poulton et al., 2014",doi:10.5194/bg-11-3919-2014,MDT,2011-07-05T00:00,65,59.99,-5.984,40.0,1.0,24.0,0.0,0.0,0.1,0.01,87.0,
2270,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-06T00:00,a1,-37.0,-54.0,1.0,55.0,24.0,0.03,0.0,3.01,0.02,12.73,7.82
2271,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-06T00:00,a1,-37.0,-54.0,2.0,33.0,24.0,0.02,0.0,3.61,0.06,15.35,7.56
2272,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-06T00:00,a1,-37.0,-54.0,7.0,14.0,24.0,0.02,0.0,4.51,0.04,17.67,11.51
2273,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-06T00:00,a1,-37.0,-54.0,9.0,7.0,24.0,0.01,,2.5,0.01,17.09,10.93
2274,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-06T00:00,a1,-37.0,-54.0,11.0,5.0,24.0,0.02,0.0,3.3,0.87,19.88,13.26
2275,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-06T00:00,a1,-37.0,-54.0,16.0,1.0,24.0,0.02,0.0,4.4,1.25,19.3,18.72
2276,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-07T00:00,a2,-38.46,-52.38,1.0,55.0,24.0,0.02,0.0,0.4,0.03,30.37,17.57
2277,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-07T00:00,a2,-38.46,-52.38,9.0,33.0,24.0,0.01,0.0,0.41,0.09,32.78,14.59
2278,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-07T00:00,a2,-38.46,-52.38,27.0,14.0,24.0,0.01,,0.35,0.05,34.34,17.32
2279,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-07T00:00,a2,-38.46,-52.38,35.0,7.0,24.0,0.01,0.0,0.39,0.03,21.75,10.5
2280,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-07T00:00,a2,-38.46,-52.38,44.0,5.0,24.0,0.01,0.0,0.51,0.02,20.43,8.85
2281,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-07T00:00,a2,-38.46,-52.38,63.0,1.0,24.0,0.01,,0.17,0.0,93.69,38.53
2282,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-08T00:00,a3,-39.23,-51.24,1.0,55.0,24.0,0.03,0.0,2.28,0.22,98.65,6.13
2283,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-08T00:00,a3,-39.23,-51.24,6.0,33.0,24.0,0.01,0.0,1.68,0.25,112.66,7.88
2284,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-08T00:00,a3,-39.23,-51.24,17.0,14.0,24.0,0.02,0.01,1.53,0.26,79.39,7.88
2285,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-08T00:00,a3,-39.23,-51.24,22.0,7.0,24.0,0.02,0.0,1.39,0.06,100.74,7.85
2286,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-08T00:00,a3,-39.23,-51.24,28.0,5.0,24.0,0.01,0.0,0.81,0.08,68.0,7.59
2287,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-08T00:00,a3,-39.23,-51.24,40.0,1.0,24.0,0.01,0.0,0.29,0.06,191.9,11.67
2288,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-09T00:00,a4,-41.32,-55.1,1.0,55.0,24.0,0.01,0.0,3.13,0.2,46.31,4.28
2289,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-09T00:00,a4,-41.32,-55.1,4.0,33.0,24.0,0.02,0.0,2.78,0.07,39.69,2.33
2290,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-09T00:00,a4,-41.32,-55.1,10.0,14.0,24.0,0.02,,2.94,0.26,40.32,2.3
2291,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-09T00:00,a4,-41.32,-55.1,13.0,7.0,24.0,0.01,0.0,2.32,0.39,31.67,1.91
2292,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-09T00:00,a4,-41.32,-55.1,19.0,5.0,24.0,0.01,0.01,2.09,0.25,31.13,2.33
2293,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-09T00:00,a4,-41.32,-55.1,24.0,1.0,24.0,0.0,0.0,0.37,0.01,46.85,4.99
2294,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-10T00:00,a5,-43.22,-58.27,3.0,55.0,24.0,0.02,,0.94,0.12,249.34,244.33
2295,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-10T00:00,a5,-43.22,-58.27,3.0,33.0,24.0,0.02,0.0,1.17,0.2,201.97,198.47
2296,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-10T00:00,a5,-43.22,-58.27,7.0,14.0,24.0,0.02,0.01,1.1,0.1,221.82,217.73
2297,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-10T00:00,a5,-43.22,-58.27,10.0,7.0,24.0,0.02,0.01,0.88,0.03,257.42,253.34
2298,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-10T00:00,a5,-43.22,-58.27,13.0,5.0,24.0,0.01,,1.07,0.13,207.22,204.89
2299,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-10T00:00,a5,-43.22,-58.27,19.0,1.0,24.0,0.01,0.0,0.55,0.04,195.55,188.54
2300,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-11T00:00,a6,-45.0,-61.29,3.0,55.0,24.0,0.01,0.0,4.36,0.37,33.62,30.12
2301,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-11T00:00,a6,-45.0,-61.29,4.0,33.0,24.0,0.03,0.0,3.76,0.33,47.21,36.98
2302,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-11T00:00,a6,-45.0,-61.29,11.0,14.0,24.0,0.02,0.01,3.62,0.37,54.2,48.64
2303,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-11T00:00,a6,-45.0,-61.29,14.0,7.0,24.0,0.02,0.0,2.56,0.12,50.67,47.17
2304,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-11T00:00,a6,-45.0,-61.29,17.0,5.0,24.0,0.02,0.01,2.29,0.18,61.38,59.53
2305,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-11T00:00,a6,-45.0,-61.29,25.0,1.0,24.0,0.01,0.0,0.62,0.06,28.84,25.61
2306,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-12T00:00,a7,-44.59,-58.42,1.0,55.0,24.0,0.21,0.05,2.35,0.5,656.11,643.27
2307,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-12T00:00,a7,-44.59,-58.42,4.0,33.0,24.0,0.21,0.01,2.26,0.2,705.14,705.14
2308,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-12T00:00,a7,-44.59,-58.42,12.0,14.0,24.0,0.42,0.03,2.4,0.28,1085.73,1079.9
2309,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-12T00:00,a7,-44.59,-58.42,15.0,7.0,24.0,0.23,0.02,2.54,0.36,1104.41,1097.41
2310,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-12T00:00,a7,-44.59,-58.42,19.0,5.0,24.0,0.26,0.01,3.14,0.11,1098.58,1096.24
2311,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-12T00:00,a7,-44.59,-58.42,28.0,1.0,24.0,0.07,0.05,0.6,0.05,936.3,932.8
2312,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-13T00:00,a8,-46.15,-57.0,1.0,55.0,24.0,0.02,0.0,2.39,0.1,205.47,160.53
2313,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-13T00:00,a8,-46.15,-57.0,4.0,33.0,24.0,0.02,0.0,2.28,0.11,178.04,145.35
2314,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-13T00:00,a8,-46.15,-57.0,11.0,14.0,24.0,0.02,0.0,2.22,0.09,174.54,131.77
2315,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-13T00:00,a8,-46.15,-57.0,14.0,7.0,24.0,0.02,0.0,2.02,0.08,170.49,132.93
2316,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-13T00:00,a8,-46.15,-57.0,18.0,5.0,24.0,0.01,0.0,1.83,0.01,219.87,167.34
2317,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-13T00:00,a8,-46.15,-57.0,25.0,1.0,24.0,0.0,0.0,0.34,0.04,172.78,141.85
2318,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-14T00:00,a9,-46.14,-61.29,3.0,55.0,24.0,0.02,0.01,5.81,0.4,68.65,55.34
2319,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-14T00:00,a9,-46.14,-61.29,3.0,33.0,24.0,0.02,0.0,5.33,0.32,59.07,45.06
2320,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-14T00:00,a9,-46.14,-61.29,7.0,14.0,24.0,0.02,0.01,5.99,0.54,83.12,72.15
2321,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-14T00:00,a9,-46.14,-61.29,9.0,7.0,24.0,0.02,0.0,5.69,0.06,83.62,78.06
2322,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-14T00:00,a9,-46.14,-61.29,12.0,5.0,24.0,0.02,0.0,5.23,0.16,68.84,62.79
2323,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-14T00:00,a9,-46.14,-61.29,18.0,1.0,24.0,0.01,0.0,1.15,0.17,59.53,51.89
2324,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-15T00:00,a10,-47.29,-60.13,1.0,55.0,24.0,0.05,0.01,2.39,0.02,428.62,428.62
2325,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-15T00:00,a10,-47.29,-60.13,3.0,33.0,24.0,0.04,0.0,1.96,0.15,436.13,435.29
2326,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-15T00:00,a10,-47.29,-60.13,10.0,14.0,24.0,0.04,0.0,2.1,0.16,510.35,510.35
2327,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-15T00:00,a10,-47.29,-60.13,13.0,7.0,24.0,0.04,0.01,1.5,0.13,431.96,430.29
2328,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-15T00:00,a10,-47.29,-60.13,17.0,5.0,24.0,0.05,0.0,1.48,0.06,734.4,734.4
2329,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-15T00:00,a10,-47.29,-60.13,24.0,1.0,24.0,0.02,0.0,0.4,0.06,765.99,765.99
2330,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-16T00:00,a11,-47.3,-57.0,1.0,55.0,24.0,0.01,0.0,2.23,0.21,148.43,64.63
2331,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-16T00:00,a11,-47.3,-57.0,5.0,33.0,24.0,0.01,0.0,2.18,0.22,135.93,60.87
2332,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-16T00:00,a11,-47.3,-57.0,14.0,14.0,24.0,0.02,0.0,2.38,0.14,132.59,56.29
2333,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-16T00:00,a11,-47.3,-57.0,18.0,7.0,24.0,0.01,0.01,1.66,0.11,149.27,70.05
2334,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-16T00:00,a11,-47.3,-57.0,23.0,5.0,24.0,0.01,0.0,1.57,0.07,151.77,79.64
2335,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-16T00:00,a11,-47.3,-57.0,33.0,1.0,24.0,0.01,0.0,0.35,0.05,143.01,112.99
2336,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-17T00:00,a12,-48.44,-59.09,1.0,55.0,24.0,0.03,0.01,2.62,0.42,605.62,596.86
2337,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-17T00:00,a12,-48.44,-59.09,3.0,33.0,24.0,0.03,0.0,2.88,0.49,701.93,697.56
2338,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-17T00:00,a12,-48.44,-59.09,7.0,14.0,24.0,0.04,0.01,3.97,0.57,655.23,649.4
2339,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-17T00:00,a12,-48.44,-59.09,9.0,7.0,24.0,0.03,0.01,3.52,0.14,836.19,833.27
2340,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-17T00:00,a12,-48.44,-59.09,10.0,5.0,24.0,0.03,0.01,4.01,0.38,672.75,669.83
2341,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-17T00:00,a12,-48.44,-59.09,13.0,1.0,24.0,0.01,0.0,0.56,0.04,125.02,122.1
2342,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-18T00:00,a13,-49.38,-62.47,1.0,55.0,24.0,0.09,0.0,1.18,0.15,1408.24,1406.42
2343,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-18T00:00,a13,-49.38,-62.47,5.0,33.0,24.0,0.15,0.06,1.24,0.1,1514.04,1512.22
2344,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-18T00:00,a13,-49.38,-62.47,15.0,14.0,24.0,0.14,0.01,1.45,0.13,2002.92,2002.92
2345,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-18T00:00,a13,-49.38,-62.47,20.0,7.0,24.0,0.12,0.04,1.5,0.15,2608.54,2608.54
2346,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-18T00:00,a13,-49.38,-62.47,25.0,5.0,24.0,0.16,0.01,1.58,0.1,2991.61,2991.61
